book_id,count,tag_id,tag_name
13538552,213,29,book_club
13538552,27,11,drama
13538552,18,12,family
13538552,20,15,friendship
13538552,17,5,childrens
13538641,6,29,book_club
13538641,97,16,historical
13538641,184,33,non-fiction
13538641,242,3,biography
13538641,19,2,adult
13538641,14,10,crime
13538873,69,29,book_club
13538873,76,24,young-adult
13538873,78,14,fiction
13538873,69,20,mystery
13538873,47,7,comedy
13538873,49,15,friendship
13538873,57,22,sci-fi
13538873,233,28,adventure
13538873,281,9,contemporary
13538873,394,2,adult
13538873,1070,13,fantasy
13538873,107,26,war
13538992,22,7,comedy
13538992,22,31,detective
13538992,15,20,mystery
13538992,17,1,action
13538992,30,2,adult
13538992,30,10,crime
13538992,100,14,fiction
13538992,102,21,paranormal
13538992,366,13,fantasy
13538992,372,18,romance
13538992,36,19,magic
13538992,37,4,chick-lit
13538992,54,9,contemporary
13539044,36,26,war
13539044,46,7,comedy
13539044,46,29,book_club
13539044,34,18,romance
13539044,50,14,fiction
13539044,34,9,contemporary
13539044,54,12,family
13539044,267,2,adult
13539044,101,11,drama
13540215,14,27,women
13540215,14,11,drama
13540215,14,9,contemporary
13540215,45,2,adult
13540215,49,29,book_club
13540215,108,16,historical
13540215,721,14,fiction
13540215,18,8,coming-of-age
13540215,20,18,romance
13540215,27,12,family
13543138,7,11,drama
13543138,6,10,crime
13543138,6,14,fiction
13543138,7,20,mystery
13543138,4,16,historical
13543138,4,25,thriller
13543138,24,9,contemporary
13543138,26,2,adult
13543138,45,29,book_club
13543138,74,4,chick-lit
13543138,42,18,romance
13543138,8,12,family
13545075,20,15,friendship
13545075,24,24,young-adult
13545075,16,13,fantasy
13545075,58,25,thriller
13545075,196,14,fiction
13545075,371,22,sci-fi
13545075,1058,26,war
13545075,58,17,horror
13545075,52,28,adventure
13545075,56,18,romance
13545075,35,1,action
13545345,2,14,fiction
13545345,2,8,coming-of-age
13545345,2,18,romance
13545345,2,26,war
13545345,2,32,school
13545345,5,5,childrens
13545345,11,7,comedy
13545345,3,11,drama
13545345,3,30,childhood
13546173,9,21,paranormal
13546173,11,26,war
13546173,10,1,action
13546173,9,24,young-adult
13546173,7,18,romance
13546173,8,16,historical
13546173,8,13,fantasy
13546173,54,14,fiction
13546173,44,28,adventure
13546173,41,19,magic
13547180,32,9,contemporary
13547180,20,20,mystery
13547180,20,14,fiction
13547180,21,29,book_club
13547180,235,34,science
13547180,370,3,biography
13547180,886,33,non-fiction
13547180,101,2,adult
13547188,14,18,romance
13547188,13,20,mystery
13547188,14,29,book_club
13547188,16,14,fiction
13547188,10,26,war
13547188,54,12,family
13547188,54,9,contemporary
13547188,70,2,adult
13547188,75,11,drama
13547188,87,4,chick-lit
13547234,8,14,fiction
13547234,5,11,drama
13547234,6,23,philosphy
13547234,24,16,historical
13547234,51,29,book_club
13547234,13,2,adult
13547234,16,9,contemporary
13547241,5,29,book_club
13547241,6,12,family
13547241,22,2,adult
13547241,94,3,biography
13547241,125,33,non-fiction
13547241,13,27,women
13547241,7,9,contemporary
13547241,9,8,coming-of-age
13547289,4,5,childrens
13547289,4,15,friendship
13547289,4,24,young-adult
13547289,12,7,comedy
13547289,12,26,war
13547289,30,14,fiction
13547289,11,18,romance
13547289,11,9,contemporary
13547289,9,32,school
13547289,5,30,childhood
13547381,7,14,fiction
13547381,7,27,women
13547381,7,18,romance
13547381,27,2,adult
13547381,28,29,book_club
13547381,25,12,family
13547381,34,9,contemporary
13547381,44,4,chick-lit
13547381,11,11,drama
13547381,14,15,friendship
13547504,8,9,contemporary
13547504,9,29,book_club
13547504,10,18,romance
13547504,6,16,historical
13547504,6,32,school
13547504,31,12,family
13547504,97,34,science
13547504,421,33,non-fiction
13547504,11,23,philosphy
13547504,14,5,childrens
13547504,16,2,adult
13547504,18,3,biography
13554713,4,6,classics
13554713,4,16,historical
13554713,4,14,fiction
13554713,3,5,childrens
13554713,4,13,fantasy
13554713,9,24,young-adult
13554713,12,33,non-fiction
13554713,13,17,horror
13554713,17,26,war
13554713,31,2,adult
13554713,5,9,contemporary
13554713,5,30,childhood
13554713,5,22,sci-fi
13554713,5,28,adventure
13554713,8,29,book_club
13555073,20,26,war
13555073,20,19,magic
13555073,24,1,action
13555073,23,20,mystery
13555073,19,13,fantasy
13555073,18,16,historical
13555073,15,24,young-adult
13555073,15,14,fiction
13555073,16,10,crime
13555073,17,7,comedy
13555073,17,15,friendship
13555073,17,5,childrens
13555073,146,21,paranormal
13555073,152,28,adventure
13555073,384,17,horror
13555073,51,25,thriller
13555073,31,22,sci-fi
13560262,8,14,fiction
13560262,10,2,adult
13560262,10,26,war
13560262,23,4,chick-lit
13560262,25,11,drama
13560262,72,9,contemporary
13560262,225,18,romance
13561164,31,24,young-adult
13561164,21,15,friendship
13561164,21,8,coming-of-age
13561164,33,12,family
13561164,117,14,fiction
13561164,130,32,school
13561164,157,9,contemporary
13561164,933,18,romance
13561164,939,26,war
13561164,47,11,drama
13561164,54,4,chick-lit
13562049,16,14,fiction
13562049,13,20,mystery
13562049,14,10,crime
13562049,14,16,historical
13562049,14,11,drama
13562049,28,29,book_club
13562049,72,9,contemporary
13562049,78,18,romance
13562049,46,2,adult
13562049,49,25,thriller
13562054,3,16,historical
13562054,8,14,fiction
13563669,12,18,romance
13563669,9,24,young-adult
13563669,9,13,fantasy
13563669,11,12,family
13563669,10,14,fiction
13563669,24,30,childhood
13563669,65,7,comedy
13563669,66,26,war
13563669,67,5,childrens
13563669,19,15,friendship
13563669,23,9,contemporary
13563669,29,32,school
13565676,9,21,paranormal
13565676,9,20,mystery
13565676,9,26,war
13565676,9,24,young-adult
13565676,9,18,romance
13565676,10,13,fantasy
13565676,50,19,magic
13565676,58,14,fiction
13565676,44,28,adventure
13565676,23,1,action
13565914,30,11,drama
13565914,21,10,crime
13565914,24,2,adult
13565914,341,9,contemporary
13565914,801,18,romance
13565914,47,4,chick-lit
13565914,45,14,fiction
13568322,4,9,contemporary
13568322,4,22,sci-fi
13568322,4,14,fiction
13568322,5,25,thriller
13568322,3,15,friendship
13568322,3,21,paranormal
13568322,3,26,war
13568322,14,28,adventure
13568322,16,20,mystery
13568322,17,2,adult
13568322,20,11,drama
13568322,55,10,crime
13568322,27,17,horror
13568322,9,29,book_club
13568619,11,26,war
13568619,13,33,non-fiction
13568619,13,18,romance
13568619,56,19,magic
13568619,94,13,fantasy
13568619,118,24,young-adult
13568619,134,21,paranormal
13568619,51,14,fiction
13569581,17,13,fantasy
13569581,19,8,coming-of-age
13569581,21,2,adult
13569581,12,29,book_club
13569581,13,26,war
13569581,14,14,fiction
13569581,15,22,sci-fi
13569581,71,28,adventure
13569581,101,19,magic
13569581,33,1,action
13570854,29,14,fiction
13570854,37,2,adult
13570854,39,1,action
13570854,22,9,contemporary
13570854,333,13,fantasy
13570854,922,18,romance
13570854,1144,21,paranormal
13572249,91,11,drama
13572249,59,29,book_club
13572249,256,4,chick-lit
13572249,394,14,fiction
13572249,680,9,contemporary
13572249,738,2,adult
13572249,3490,18,romance
13573236,14,20,mystery
13573236,12,9,contemporary
13573236,12,11,drama
13573236,19,14,fiction
13573236,11,25,thriller
13573236,55,10,crime
13573236,29,2,adult
13573236,36,29,book_club
13573419,4,13,fantasy
13573419,4,20,mystery
13573419,4,2,adult
13573419,5,34,science
13573419,5,14,fiction
13573419,20,22,sci-fi
13573419,21,25,thriller
13573419,29,10,crime
13573419,12,28,adventure
13573419,13,31,detective
13573622,5,2,adult
13573622,5,20,mystery
13573622,5,10,crime
13573622,6,29,book_club
13573622,3,14,fiction
13573622,5,25,thriller
13573622,31,1,action
13573622,12,28,adventure
13573795,13,26,war
13573795,12,19,magic
13573795,8,11,drama
13573795,9,24,young-adult
13573795,9,9,contemporary
13573795,115,21,paranormal
13573795,188,13,fantasy
13573795,223,18,romance
13573795,16,32,school
13573795,18,14,fiction
13574417,25,21,paranormal
13574417,19,24,young-adult
13574417,29,26,war
13574417,18,28,adventure
13574417,16,22,sci-fi
13574417,275,13,fantasy
13574417,487,18,romance
13574417,40,9,contemporary
13574417,61,14,fiction
13574417,46,32,school
13578175,13,22,sci-fi
13578175,15,13,fantasy
13578175,16,14,fiction
13578175,11,21,paranormal
13578175,19,2,adult
13578175,107,19,magic
13578175,21,29,book_club
13578175,42,26,war
13580846,9,7,comedy
13580846,9,15,friendship
13580846,10,24,young-adult
13580846,10,12,family
13580846,10,26,war
13580846,11,18,romance
13580846,8,9,contemporary
13580846,7,11,drama
13580846,46,14,fiction
13580846,47,32,school
13580846,49,4,chick-lit
13580846,12,8,coming-of-age
13580928,17,7,comedy
13580928,17,32,school
13580928,17,25,thriller
13580928,13,9,contemporary
13580928,12,20,mystery
13580928,53,14,fiction
13580928,73,4,chick-lit
13580928,80,10,crime
13580928,115,28,adventure
13580928,199,18,romance
13580928,336,24,young-adult
13580928,634,26,war
13580928,50,1,action
13580928,19,15,friendship
13580928,21,12,family
13580951,15,32,school
13580951,14,7,comedy
13580951,14,20,mystery
13580951,19,15,friendship
13580951,20,10,crime
13580951,12,13,fantasy
13580951,12,11,drama
13580951,13,24,young-adult
13580951,71,4,chick-lit
13580951,74,1,action
13580951,105,14,fiction
13580951,109,28,adventure
13580951,155,9,contemporary
13580951,188,18,romance
13580951,554,26,war
13580951,33,25,thriller
13581990,20,24,young-adult
13581990,18,25,thriller
13581990,36,26,war
13581990,126,18,romance
13581990,480,13,fantasy
13581990,525,21,paranormal
13581990,78,22,sci-fi
13581990,73,17,horror
13581990,41,14,fiction
13581990,43,1,action
13581990,46,28,adventure
13584236,11,14,fiction
13584236,8,11,drama
13584236,47,9,contemporary
13584236,79,2,adult
13584236,447,18,romance
13584236,31,29,book_club
13584236,31,4,chick-lit
13586707,37,18,romance
13586707,51,12,family
13586707,54,14,fiction
13586707,28,11,drama
13586707,134,9,contemporary
13586707,137,15,friendship
13586707,154,29,book_club
13586707,504,16,historical
13586707,84,2,adult
13586707,106,8,coming-of-age
13586707,96,27,women
13586743,5,11,drama
13586743,5,14,fiction
13586743,6,7,comedy
13586743,6,29,book_club
13586743,17,2,adult
13586743,27,9,contemporary
13586743,12,12,family
13588356,22,34,science
13588356,17,27,women
13588356,17,12,family
13588356,17,29,book_club
13588356,667,33,non-fiction
13588356,68,18,romance
13588356,45,23,philosphy
13588356,52,2,adult
13588394,455,33,non-fiction
13588394,549,34,science
13588394,39,16,historical
13588394,21,23,philosphy
13588394,22,29,book_club
13589182,8,34,science
13589182,48,16,historical
13589182,87,23,philosphy
13589182,97,33,non-fiction
13589182,24,3,biography
13593526,8,29,book_club
13593526,9,27,women
13593526,6,25,thriller
13593526,5,14,fiction
13593526,5,9,contemporary
13593526,28,16,historical
13593526,30,2,adult
13593526,55,26,war
13593526,10,12,family
13593526,11,18,romance
13593553,92,33,non-fiction
13593553,8,34,science
13593553,10,23,philosphy
13593555,4,29,book_club
13593555,4,1,action
13593555,5,2,adult
13593555,4,9,contemporary
13593555,3,14,fiction
13593555,7,25,thriller
13593555,17,31,detective
13593555,20,10,crime
13593555,37,20,mystery
13596166,25,9,contemporary
13596166,25,18,romance
13596166,26,25,thriller
13596166,30,20,mystery
13596166,29,10,crime
13596166,25,16,historical
13596166,20,11,drama
13596166,21,26,war
13596166,22,14,fiction
13596166,132,8,coming-of-age
13596166,148,21,paranormal
13596166,1012,17,horror
13596166,87,13,fantasy
13596166,76,2,adult
13596166,77,29,book_club
13596809,165,4,chick-lit
13596809,221,14,fiction
13596809,500,2,adult
13596809,508,9,contemporary
13596809,2413,18,romance
13596809,85,11,drama
13597723,16,10,crime
13597723,16,22,sci-fi
13597723,19,21,paranormal
13597723,19,28,adventure
13597723,14,1,action
13597723,12,29,book_club
13597723,14,32,school
13597723,60,20,mystery
13597723,67,13,fantasy
13597723,96,14,fiction
13597723,137,18,romance
13597723,144,9,contemporary
13597723,220,25,thriller
13597723,415,24,young-adult
13597723,648,26,war
13597728,18,20,mystery
13597728,19,26,war
13597728,13,14,fiction
13597728,14,25,thriller
13597728,14,32,school
13597728,13,15,friendship
13597728,20,24,young-adult
13597728,115,17,horror
13597728,154,13,fantasy
13597728,21,29,book_club
13597728,21,21,paranormal
13597728,25,9,contemporary
13597728,32,18,romance
13600318,26,24,young-adult
13600318,31,11,drama
13600318,74,2,adult
13600318,175,9,contemporary
13600318,745,18,romance
13600318,57,4,chick-lit
13600318,35,14,fiction
13600318,50,26,war
13601550,28,4,chick-lit
13601550,37,2,adult
13601550,76,9,contemporary
13601550,196,18,romance
13601550,19,11,drama
13601550,11,7,comedy
13601550,11,14,fiction
13602426,28,15,friendship
13602426,32,20,mystery
13602426,22,24,young-adult
13602426,18,14,fiction
13602426,22,27,women
13602426,20,11,drama
13602426,92,29,book_club
13602426,94,10,crime
13602426,105,9,contemporary
13602426,127,2,adult
13602426,191,8,coming-of-age
13602426,249,16,historical
13602426,39,26,war
13602426,64,12,family
13603717,3,24,young-adult
13603717,4,25,thriller
13603717,4,20,mystery
13603717,3,14,fiction
13603717,15,22,sci-fi
13603717,15,13,fantasy
13603717,5,2,adult
13603717,5,11,drama
13605723,18,28,adventure
13605723,18,7,comedy
13605723,15,24,young-adult
13605723,17,18,romance
13605723,26,26,war
13605723,66,19,magic
13605723,85,13,fantasy
13605723,87,21,paranormal
13605723,33,1,action
13605723,34,14,fiction
13605727,14,1,action
13605727,11,9,contemporary
13605727,12,24,young-adult
13605727,56,19,magic
13605727,69,13,fantasy
13605727,73,21,paranormal
13605727,222,18,romance
13605727,425,26,war
13605727,28,14,fiction
13612739,25,18,romance
13612739,27,2,adult
13612739,25,25,thriller
13612739,32,10,crime
13612739,99,9,contemporary
13612739,41,11,drama
13612739,55,14,fiction
13614836,14,12,family
13614836,17,18,romance
13614836,12,11,drama
13614836,36,7,comedy
13614836,86,4,chick-lit
13614836,233,2,adult
13614836,247,9,contemporary
13614836,29,14,fiction
13615258,26,22,sci-fi
13615258,23,13,fantasy
13615258,27,28,adventure
13615258,29,24,young-adult
13615258,31,1,action
13615258,21,18,romance
13615258,17,26,war
13615258,173,14,fiction
13615414,15,7,comedy
13615414,10,29,book_club
13615414,65,2,adult
13615414,807,33,non-fiction
13615414,1147,34,science
13615414,43,16,historical
13616278,5,2,adult
13616278,5,14,fiction
13616278,5,22,sci-fi
13616278,19,13,fantasy
13616278,19,28,adventure
13616278,22,19,magic
13616278,13,16,historical
13616278,16,26,war
13618440,50,18,romance
13618440,72,22,sci-fi
13618440,39,15,friendship
13618440,41,9,contemporary
13618440,49,26,war
13618440,48,1,action
13618440,42,24,young-adult
13618440,85,13,fantasy
13618440,201,21,paranormal
13618440,337,14,fiction
13618440,390,19,magic
13618440,122,28,adventure
13623012,11,20,mystery
13623012,13,14,fiction
13623012,14,10,crime
13623012,9,26,war
13623012,15,16,historical
13623012,35,11,drama
13623012,39,2,adult
13623012,131,13,fantasy
13623012,41,25,thriller
13623012,20,28,adventure
13623012,23,29,book_club
13623012,24,9,contemporary
13623012,27,18,romance
13623150,24,26,war
13623150,151,22,sci-fi
13623150,247,21,paranormal
13623150,362,18,romance
13623150,405,13,fantasy
13623150,424,24,young-adult
13623150,120,14,fiction
13623777,7,26,war
13623777,8,29,book_club
13623777,9,5,childrens
13623777,8,28,adventure
13623777,9,9,contemporary
13623777,6,14,fiction
13623777,41,32,school
13623777,42,7,comedy
13623777,57,24,young-adult
13623777,52,15,friendship
13623777,11,12,family
13623777,13,8,coming-of-age
13624367,20,2,adult
13624367,14,14,fiction
13624367,18,12,family
13624367,44,18,romance
13624367,101,9,contemporary
13624367,125,4,chick-lit
13624367,86,7,comedy
13624688,23,14,fiction
13624688,27,26,war
13624688,24,6,classics
13624688,26,11,drama
13624688,15,18,romance
13624688,15,16,historical
13624688,16,28,adventure
13624688,104,2,adult
13624688,117,9,contemporary
13624688,204,29,book_club
13624688,466,13,fantasy
13624688,63,22,sci-fi
13624688,44,23,philosphy
13628209,20,7,comedy
13628209,67,18,romance
13628209,83,4,chick-lit
13628209,130,9,contemporary
13628209,145,32,school
13628209,270,24,young-adult
13628209,584,26,war
13628209,35,11,drama
13628209,56,14,fiction
13628812,5,16,historical
13628812,5,11,drama
13628812,19,14,fiction
13628812,19,9,contemporary
13628812,22,2,adult
13628812,45,29,book_club
13628812,6,26,war
13628812,9,33,non-fiction
13630171,5,26,war
13630171,5,18,romance
13630171,5,22,sci-fi
13630171,6,21,paranormal
13630171,41,19,magic
13630171,71,14,fiction
13630171,1112,13,fantasy
13630171,7,1,action
13630171,10,28,adventure
13630171,11,2,adult
13634927,7,22,sci-fi
13634927,6,4,chick-lit
13634927,6,11,drama
13634927,6,13,fantasy
13634927,10,2,adult
13634927,45,18,romance
13634927,75,14,fiction
13634927,117,16,historical
13634927,11,26,war
13634927,14,28,adventure
13634927,23,21,paranormal
13637412,7,9,contemporary
13637412,29,14,fiction
13637412,9,11,drama
13638125,34,1,action
13638125,34,14,fiction
13638125,33,28,adventure
13638125,40,20,mystery
13638125,41,10,crime
13638125,46,13,fantasy
13638125,29,19,magic
13638125,153,2,adult
13638125,235,26,war
13638125,481,21,paranormal
13638125,606,22,sci-fi
13638125,136,24,young-adult
13638125,59,29,book_club
13638125,69,9,contemporary
13638125,89,25,thriller
13638570,19,4,chick-lit
13638570,43,11,drama
13638570,52,14,fiction
13638570,81,9,contemporary
13638570,244,26,war
13638570,379,18,romance
13638570,111,24,young-adult
13639050,28,11,drama
13639050,73,14,fiction
13639050,175,2,adult
13639050,221,9,contemporary
13639050,1110,18,romance
13639050,55,4,chick-lit
13640229,20,11,drama
13640229,15,18,romance
13640229,14,1,action
13640229,80,2,adult
13640229,202,9,contemporary
13640229,26,14,fiction
13640229,32,4,chick-lit
13641208,17,22,sci-fi
13641208,13,7,comedy
13641208,13,14,fiction
13641208,26,29,book_club
13641208,63,2,adult
13641208,135,9,contemporary
13642710,6,25,thriller
13642710,7,14,fiction
13642710,7,28,adventure
13642710,5,26,war
13642710,19,1,action
13642710,33,13,fantasy
13642710,39,22,sci-fi
13642710,11,2,adult
13642710,15,34,science
13642710,16,29,book_club
13642929,6,9,contemporary
13642929,7,32,school
13642929,7,12,family
13642929,30,29,book_club
13642929,31,27,women
13642929,227,33,non-fiction
13642929,265,3,biography
13642929,22,16,historical
13642929,15,8,coming-of-age
13642929,21,2,adult
13642950,8,14,fiction
13642950,8,3,biography
13642950,9,11,drama
13642950,9,9,contemporary
13642950,6,26,war
13642950,7,33,non-fiction
13642950,7,28,adventure
13642950,48,2,adult
13642950,74,29,book_club
13642950,165,16,historical
13642950,17,27,women
13642963,16,8,coming-of-age
13642963,19,20,mystery
13642963,19,28,adventure
13642963,13,25,thriller
13642963,16,12,family
13642963,13,10,crime
13642963,20,7,comedy
13642963,11,14,fiction
13642963,13,34,science
13642963,67,2,adult
13642963,56,24,young-adult
13642963,241,16,historical
13642963,119,26,war
13642963,29,31,detective
13643567,34,19,magic
13643567,37,26,war
13643567,29,24,young-adult
13643567,47,9,contemporary
13643567,132,20,mystery
13643567,133,17,horror
13643567,207,18,romance
13643567,293,21,paranormal
13643567,306,13,fantasy
13643567,49,25,thriller
13643567,65,22,sci-fi
13643567,72,14,fiction
13644052,45,28,adventure
13644052,44,18,romance
13644052,39,26,war
13644052,50,7,comedy
13644052,51,9,contemporary
13644052,33,24,young-adult
13644052,53,22,sci-fi
13644052,125,13,fantasy
13644052,130,21,paranormal
13644052,58,1,action
13644052,93,14,fiction
13644055,10,14,fiction
13644055,12,20,mystery
13644055,11,22,sci-fi
13644055,12,4,chick-lit
13644055,29,18,romance
13644055,45,24,young-adult
13644055,67,26,war
13644055,93,13,fantasy
13644055,111,21,paranormal
13644055,13,32,school
13649056,8,4,chick-lit
13649056,8,2,adult
13649056,19,14,fiction
13649056,103,9,contemporary
13649056,352,18,romance
13707738,6,14,fiction
13707738,6,9,contemporary
13707738,7,7,comedy
13707738,8,2,adult
13707738,5,29,book_club
13707738,92,16,historical
13707738,221,33,non-fiction
13708346,6,29,book_club
13708346,6,9,contemporary
13708346,7,31,detective
13708346,9,2,adult
13708346,31,20,mystery
13708346,88,25,thriller
13708346,107,10,crime
13708346,138,14,fiction
13722526,6,9,contemporary
13722526,5,2,adult
13722526,4,14,fiction
13722526,8,20,mystery
13722526,20,31,detective
13722526,24,25,thriller
13722526,163,10,crime
13722902,6,16,historical
13722902,5,7,comedy
13722902,21,14,fiction
13722902,25,2,adult
13722902,42,9,contemporary
13722902,68,29,book_club
13765729,5,2,adult
13765729,6,10,crime
13765729,6,31,detective
13765729,4,9,contemporary
13765729,4,20,mystery
13765729,4,11,drama
13765729,15,25,thriller
13765729,27,18,romance
13765729,32,14,fiction
13765729,9,29,book_club
14060046,16,1,action
14060046,21,7,comedy
14060046,25,9,contemporary
14060046,25,2,adult
14060046,12,22,sci-fi
14060046,79,21,paranormal
14060046,251,13,fantasy
14060046,445,18,romance
14060046,28,14,fiction
14060046,39,26,war
14060046,35,24,young-adult
14061955,56,26,war
14061955,76,13,fantasy
14061955,55,1,action
14061955,55,24,young-adult
14061955,80,22,sci-fi
14061955,241,21,paranormal
14061955,255,28,adventure
14061955,376,14,fiction
14061955,619,19,magic
14061955,717,18,romance
14061957,42,24,young-adult
14061957,52,1,action
14061957,50,22,sci-fi
14061957,53,13,fantasy
14061957,55,26,war
14061957,30,15,friendship
14061957,33,18,romance
14061957,155,28,adventure
14061957,177,21,paranormal
14061957,223,14,fiction
14061957,298,19,magic
14165516,9,14,fiction
14165516,13,7,comedy
14165516,13,2,adult
14165516,13,12,family
14165516,83,4,chick-lit
14165516,190,9,contemporary
14165516,625,18,romance
14288998,25,21,paranormal
14288998,25,26,war
14288998,30,24,young-adult
14288998,18,15,friendship
14288998,18,13,fantasy
14288998,18,22,sci-fi
14288998,100,14,fiction
14288998,103,28,adventure
14288998,462,18,romance
14288998,37,1,action
14290364,60,26,war
14290364,52,24,young-adult
14290364,50,18,romance
14290364,44,25,thriller
14290364,47,22,sci-fi
14290364,50,1,action
14290364,363,14,fiction
14290364,396,13,fantasy
14290364,187,28,adventure
14367051,2,18,romance
14367051,2,22,sci-fi
14367051,2,13,fantasy
14367051,2,14,fiction
14367051,9,21,paranormal
14367051,21,24,young-adult
14367051,34,26,war
14367051,4,1,action
14367051,4,19,magic
14568987,16,14,fiction
14568987,17,20,mystery
14568987,17,18,romance
14568987,10,10,crime
14568987,12,33,non-fiction
14568987,65,29,book_club
14568987,65,2,adult
14568987,73,9,contemporary
14568987,238,16,historical
14568987,30,25,thriller
14740588,20,10,crime
14740588,22,9,contemporary
14740588,23,20,mystery
14740588,24,1,action
14740588,25,31,detective
14740588,25,28,adventure
14740588,19,25,thriller
14740588,16,14,fiction
14740588,99,7,comedy
14740588,214,18,romance
14740588,237,4,chick-lit
14740588,79,2,adult
14744381,6,11,drama
14744381,6,9,contemporary
14744381,7,21,paranormal
14744381,7,28,adventure
14744381,8,1,action
14744381,8,2,adult
14744381,5,13,fantasy
14744381,5,22,sci-fi
14744381,5,12,family
14744381,124,14,fiction
14744381,265,17,horror
14744381,9,25,thriller
14745338,6,13,fantasy
14745338,7,26,war
14745338,8,24,young-adult
14745338,5,32,school
14745338,5,1,action
14745338,5,18,romance
14745338,5,20,mystery
14745338,5,14,fiction
14745338,27,21,paranormal
14745338,43,19,magic
14745338,14,9,contemporary
14745338,13,28,adventure
14759321,4,14,fiction
14759321,7,29,book_club
14759321,16,12,family
14759321,16,11,drama
14759321,18,2,adult
14759321,29,9,contemporary
14759321,143,4,chick-lit
14759321,7,15,friendship
14759321,8,18,romance
14781219,5,25,thriller
14781219,5,10,crime
14781219,5,2,adult
14781219,5,28,adventure
14781219,4,16,historical
14781219,70,14,fiction
14781219,92,20,mystery
14781219,13,31,detective
14781501,7,20,mystery
14781501,7,2,adult
14781501,7,28,adventure
14781501,9,25,thriller
14781501,6,29,book_club
14781501,57,14,fiction
14781501,96,10,crime
14781501,24,31,detective
14781501,18,1,action
14889780,7,10,crime
14889780,8,22,sci-fi
14889780,9,2,adult
14889780,7,21,paranormal
14889780,5,13,fantasy
14889780,10,20,mystery
14889780,48,25,thriller
14889780,33,28,adventure
14889780,173,14,fiction
14889780,14,1,action
14889780,14,31,detective
14889780,22,17,horror
14897790,19,2,adult
14897790,17,9,contemporary
14897790,17,13,fantasy
14897790,12,26,war
14897790,9,14,fiction
14897790,12,29,book_club
14897790,55,16,historical
14897790,96,7,comedy
15034320,21,13,fantasy
15034320,20,14,fiction
15034320,19,1,action
15034320,22,9,contemporary
15034320,22,28,adventure
15034320,25,10,crime
15034320,27,21,paranormal
15034320,28,2,adult
15034320,28,20,mystery
15034320,15,22,sci-fi
15034320,516,17,horror
15034320,646,25,thriller
15034320,32,29,book_club
15059301,8,26,war
15059301,8,18,romance
15059301,9,22,sci-fi
15059301,47,21,paranormal
15059301,89,24,young-adult
15059301,202,13,fantasy
15059301,15,2,adult
15059301,28,14,fiction
15062217,9,13,fantasy
15062217,9,7,comedy
15062217,8,2,adult
15062217,8,14,fiction
15062217,8,1,action
15062217,11,22,sci-fi
15062217,6,25,thriller
15062217,12,20,mystery
15062217,63,21,paranormal
15062217,665,17,horror
15062217,12,9,contemporary
15062217,25,29,book_club
15062217,19,28,adventure
15096257,4,2,adult
15096257,4,12,family
15096257,3,20,mystery
15096257,10,25,thriller
15096257,10,14,fiction
15096257,18,29,book_club
15096257,25,18,romance
15096257,65,16,historical
15096257,4,24,young-adult
15096257,9,11,drama
15096257,7,26,war
15283043,32,26,war
15283043,33,24,young-adult
15283043,29,9,contemporary
15283043,39,18,romance
15283043,40,7,comedy
15283043,25,8,coming-of-age
15283043,43,12,family
15283043,119,14,fiction
15283043,209,4,chick-lit
15283043,82,32,school
15451058,15,29,book_club
15451058,15,9,contemporary
15451058,60,16,historical
15451058,75,27,women
15451058,214,3,biography
15451058,299,33,non-fiction
15451058,24,2,adult
15505346,29,8,coming-of-age
15505346,34,9,contemporary
15505346,23,14,fiction
15505346,96,28,adventure
15505346,122,29,book_club
15505346,71,26,war
15505346,213,2,adult
15505346,280,4,chick-lit
15505346,427,18,romance
15505346,54,24,young-adult
15505346,55,11,drama
15507958,99,2,adult
15507958,73,14,fiction
15507958,83,24,young-adult
15507958,86,7,comedy
15507958,253,9,contemporary
15507958,260,18,romance
15507958,148,4,chick-lit
15507958,160,29,book_club
15513156,14,24,young-adult
15513156,18,28,adventure
15513156,12,32,school
15513156,12,26,war
15513156,13,18,romance
15513156,46,13,fantasy
15513156,46,14,fiction
15513156,61,21,paranormal
15513156,24,9,contemporary
15513156,29,19,magic
15698479,6,25,thriller
15698479,7,13,fantasy
15698479,7,1,action
15698479,5,20,mystery
15698479,4,7,comedy
15698479,4,34,science
15698479,5,14,fiction
15698479,37,22,sci-fi
15698479,10,26,war
15698479,18,28,adventure
15701217,11,14,fiction
15701217,12,18,romance
15701217,13,29,book_club
15701217,9,11,drama
15701217,7,12,family
15701217,28,27,women
15701217,34,2,adult
15701217,68,9,contemporary
15701217,21,15,friendship
15701217,21,20,mystery
15703770,14,22,sci-fi
15703770,15,20,mystery
15703770,16,26,war
15703770,13,8,coming-of-age
15703770,12,14,fiction
15703770,13,7,comedy
15703770,13,24,young-adult
15703770,52,16,historical
15703770,53,1,action
15703770,56,18,romance
15703770,261,28,adventure
15703770,1098,13,fantasy
15703770,23,5,childrens
15703770,28,15,friendship
15704001,20,12,family
15704001,24,2,adult
15704001,21,29,book_club
15704001,34,18,romance
15704001,240,7,comedy
15704001,262,4,chick-lit
15704001,362,9,contemporary
15704001,59,14,fiction
15704307,59,13,fantasy
15704307,56,12,family
15704307,58,1,action
15704307,80,2,adult
15704307,49,22,sci-fi
15704307,39,7,comedy
15704307,360,18,romance
15704307,680,14,fiction
15704307,243,28,adventure
15704307,145,19,magic
